CUSTOMER_CODE,INST_CAPACITY,WTG_MODEL_NAME,STATE,ITEM_CODE,RELATED_TO,CALL_STATUS,Closure Range,Closure Days,VIOLATED
CCG00092,C5,W6,MH,IC1,RT013,CS1,CR4,118.8530817,1
CCC00056,C3,W2,GU,IC1,RT013,CS1,CR1,0.705672787,0
CCS00145,C2,W1,RA,IC1,RT013,CS1,CR1,0.705672787,1
CCM00009,C5,W4,KA,IC1,RT009,CS1,CR2,5.957429319,1
CCA00069,C5,W9,MH,IC1,RT013,CS1,CR2,5.957429319,1
CCC00071,C5,W4,TN,IC1,RT030,CS1,CR3,5.957429319,1
CCC00071,C5,W4,TN,IC1,RT030,CS1,CR3,23.01449275,1
CCE00050,C5,W7,RA,IC1,RT013,CS1,CR4,118.8530817,1
CCE00050,C5,W7,RA,IC1,RT013,CS1,CR4,118.8530817,1
CCI00003,C5,W6,GU,IC1,RT013,CS1,CR4,118.8530817,1
CCS00110,C5,W5,MH,IC1,RT013,CS1,CR4,118.8530817,1
CCM00091,C5,W6,RA,IC1,RT001,CS1,CR4,118.8530817,1
CCS00145,C2,W1,RA,IC1,RT013,CS1,CR2,5.957429319,1
CCC00038,C5,W10,MH,IC1,RT013,CS1,CR2,5.957429319,1
CCD00001,C5,W10,MH,IC1,RT009,CS1,CR2,5.957429319,1
CCF00028,C5,W9,MH,IC1,RT013,CS1,CR2,5.957429319,1
CCF00028,C5,W9,MH,IC1,RT001,CS1,CR2,5.957429319,1
CCW00017,C6,W14,GU,IC1,RT013,CS1,CR1,0.705672787,0
CCV00104,C6,W14,GU,IC1,RT013,CS1,CR1,0.705672787,0
CCU00018,C5,W7,GU,IC1,RT013,CS1,CR1,0.705672787,0
CCU00018,C5,W7,GU,IC1,RT028,CS3,CR5,0,1
CCU00013,C3,W2,GU,IC1,RT013,CS1,CR1,0.705672787,0
CCS00184,C3,W2,GU,IC1,RT013,CS1,CR1,0.705672787,0
CCS00302,C5,W6,TN,IC1,RT013,CS1,CR2,5.957429319,1
CCS00368,C6,W14,GU,IC1,RT013,CS1,CR1,0.705672787,0
CCR00013,C5,W6,GU,IC1,RT013,CS1,CR1,0.705672787,0
CCR00097,C5,W6,TN,IC1,RT013,CS1,CR1,0.705672787,0
CCR00109,C3,W2,GU,IC1,RT013,CS1,CR1,0.705672787,0
CCR00079,C3,W2,GU,IC1,RT013,CS1,CR1,0.705672787,0
CCM00126,C6,W13,GU,IC1,RT013,CS1,CR1,0.705672787,0
CCL00026,C3,W2,RA,IC1,RT013,CS1,CR2,5.957429319,1
CCK00055,C6,W14,RA,IC1,RT013,CS1,CR3,23.01449275,1
CCI00011,C5,W6,GU,IC1,RT013,CS1,CR3,5.957429319,1
CCF00020,C6,W13,RA,IC1,RT013,CS1,CR4,118.8530817,1
CCG00056,C8,W15,KA,IC1,RT013,CS1,CR1,0.705672787,0
CCT00038,C6,W14,RA,IC1,RT013,CS1,CR2,5.957429319,1
CCT00038,C6,W14,RA,IC1,RT013,CS1,CR1,0.705672787,0
CCT00038,C6,W14,RA,IC1,RT013,CS1,CR1,0.705672787,0
CCG00056,C6,W12,GU,IC1,RT013,CS1,CR1,0.705672787,0
CCG00056,C6,W14,GU,IC1,RT013,CS1,CR1,0.705672787,0
CCK00095,C6,W14,GU,IC1,RT001,CS1,CR3,5.957429319,1
CCF00020,C8,W15,RA,IC1,RT013,CS1,CR3,5.957429319,1
CCG00056,C8,W15,RA,IC1,RT013,CS1,CR4,118.8530817,1
CCC00071,C5,W4,TN,IC1,RT001,CS1,CR3,23.01449275,1
CCD00008,C6,W14,RA,IC1,RT001,CS1,CR4,118.8530817,1
CCD00008,C6,W14,RA,IC1,RT001,CS1,CR4,118.8530817,1
CCR00002,C6,W14,RA,IC1,RT001,CS1,CR4,118.8530817,1
CCD00008,C6,W14,RA,IC1,RT001,CS1,CR2,5.957429319,1
CCN00040,C5,W6,GU,IC1,RT013,CS1,CR3,23.01449275,1
CCN00031,C5,W6,KA,IC1,RT013,CS1,CR1,0.705672787,0
CCI00035,C8,W15,MH,IC1,RT031,CS1,CR2,5.957429319,1
CCS00151,C3,W2,GU,IC1,RT013,CS1,CR2,5.957429319,1
CCS00151,C3,W2,GU,IC1,RT009,CS1,CR3,23.01449275,1
CCS00151,C3,W2,GU,IC1,RT001,CS1,CR3,23.01449275,1
CCB00109,C3,W2,MH,IC1,RT013,CS1,CR4,118.8530817,1
CCR00022,C5,W4,GU,IC1,RT013,CS1,CR2,5.957429319,1
CCB00109,C3,W2,MH,IC1,RT013,CS1,CR4,118.8530817,1
CCZ00001,C5,W6,MH,IC1,RT013,CS1,CR2,0.705672787,1
CCS00197,C3,W2,RA,IC1,RT013,CS1,CR1,0.705672787,0
CCS00308,C3,W2,RA,IC1,RT013,CS1,CR1,0.705672787,0
CCR00112,C5,W6,RA,IC1,RT013,CS1,CR3,23.01449275,1
CCF00019,C6,W14,RA,IC1,RT013,CS1,CR4,118.8530817,1
CCC00038,C5,W10,MH,IC1,RT013,CS1,CR4,118.8530817,1
CCC00038,C3,W2,RA,IC1,RT013,CS1,CR1,0.705672787,1
CCA00168,C3,W2,RA,IC1,RT013,CS1,CR1,0.705672787,1
CCZ00004,C5,W9,MH,IC1,RT013,CS1,CR3,23.01449275,1
CCZ00003,C5,W9,MH,IC1,RT013,CS1,CR3,23.01449275,1
CCG00017,C5,W4,TN,IC1,RT030,CS1,CR4,118.8530817,1
CCS00197,C3,W2,RA,IC1,RT013,CS1,CR1,0.705672787,0
CCR00112,C5,W6,RA,IC1,RT013,CS1,CR1,0.705672787,0
CCA00168,C3,W2,RA,IC1,RT013,CS1,CR2,5.957429319,1
CCC00056,C3,W2,GU,IC2,RT027,CS1,CR1,0.705672787,0
CCS00046,C5,W6,RA,IC1,RT013,CS1,CR3,23.01449275,1
CCS00037,C4,W3,MH,IC1,RT031,CS1,CR3,5.957429319,1
CCS00036,C4,W3,MH,IC1,RT031,CS1,CR3,5.957429319,1
CCM00039,C5,W6,MH,IC2,RT027,CS1,CR4,118.8530817,1
CCT00025,C5,W9,MH,IC1,RT013,CS1,CR2,5.957429319,1
CCC00075,C8,W15,RA,IC2,RT023,CS1,CR2,5.957429319,1
CCS00197,C3,W2,RA,IC1,RT013,CS1,CR1,0.705672787,0
CCS00145,C2,W1,RA,IC1,RT013,CS1,CR1,0.705672787,0
CCS00095,C2,W1,RA,IC1,RT013,CS1,CR1,0.705672787,0
CCS00308,C3,W2,RA,IC1,RT013,CS1,CR2,5.957429319,1
CCN00028,C2,W1,RA,IC1,RT013,CS1,CR1,0.705672787,0
CCK00089,C3,W2,RA,IC1,RT013,CS1,CR1,0.705672787,0
CCF00019,C3,W2,RA,IC1,RT013,CS1,CR1,0.705672787,0
CCA00043,C2,W1,RA,IC1,RT013,CS1,CR1,0.705672787,0
CCK00033,C5,W9,MH,IC1,RT013,CS1,CR2,5.957429319,1
CCD00001,C6,W14,RA,IC1,RT001,CS1,CR4,118.8530817,1
CCD00001,C6,W14,RA,IC1,RT001,CS1,CR4,118.8530817,1
CCF00028,C5,W9,MH,IC1,RT001,CS1,CR4,118.8530817,1
CCD00001,C5,W9,MH,IC1,RT001,CS1,CR4,118.8530817,1
CCM00044,C6,W12,MH,IC1,RT013,CS1,CR3,23.01449275,1
CCI00032,C5,W6,RA,IC1,RT013,CS1,CR2,5.957429319,1
CCS00197,C3,W2,RA,IC1,RT013,CS1,CR3,5.957429319,1
CCA00032,C2,W1,RA,IC1,RT013,CS1,CR2,5.957429319,1
CCA00106,C3,W2,RA,IC1,RT013,CS1,CR2,5.957429319,1
CCE00025,C5,W6,RA,IC1,RT013,CS1,CR4,118.8530817,1
CCR00151,C8,W15,GU,IC1,RT001,CS1,CR4,118.8530817,1
CCB00037,C5,W6,MP,IC1,RT009,CS1,CR4,118.8530817,1
CCT00029,C5,W4,MH,IC1,RT013,CS1,CR4,118.8530817,1
CCR00151,C8,W15,GU,IC1,RT030,CS1,CR3,23.01449275,1
CCA00060,C5,W10,MH,IC1,RT013,CS1,CR4,118.8530817,1
CCB00026,C5,W6,RA,IC1,RT013,CS1,CR4,118.8530817,1
CCE00025,C5,W9,MH,IC1,RT013,CS1,CR4,118.8530817,1
CCN00022,C5,W6,MH,IC1,RT013,CS1,CR4,118.8530817,1
CCM00111,C5,W6,RA,IC1,RT013,CS1,CR4,118.8530817,1
CCM00111,C5,W6,RA,IC1,RT013,CS1,CR4,118.8530817,1
CCB00077,C3,W2,MH,IC1,RT013,CS1,CR4,118.8530817,1
CCS00095,C2,W1,RA,IC1,RT013,CS1,CR2,5.957429319,1
CCS00144,C2,W1,RA,IC1,RT013,CS1,CR2,5.957429319,1
CCD00001,C6,W14,RA,IC1,RT013,CS1,CR3,23.01449275,1
CCG00097,C8,W15,KA,IC1,RT013,CS1,CR3,23.01449275,1
CCU00018,C5,W7,GU,IC1,RT028,CS3,CR5,0,1
CCS00302,C5,W6,TN,IC1,RT013,CS1,CR2,5.957429319,1
CCS00277,C3,W2,RA,IC1,RT013,CS1,CR2,5.957429319,1
CCS00251,C5,W6,GU,IC1,RT013,CS1,CR2,5.957429319,1
CCR00013,C5,W4,GU,IC1,RT013,CS1,CR2,5.957429319,1
CCR00047,C5,W4,KA,IC1,RT013,CS1,CR1,0.705672787,0
CCR00097,C5,W7,RA,IC1,RT013,CS1,CR2,5.957429319,1
CCM00009,C5,W4,KA,IC1,RT013,CS1,CR1,0.705672787,0
CCR00097,C5,W6,TN,IC1,RT013,CS1,CR2,5.957429319,1
CCR00097,C5,W6,TN,IC1,RT013,CS1,CR2,5.957429319,1
CCM00009,C5,W10,MH,IC1,RT009,CS1,CR2,0.705672787,1
CCK00033,C5,W9,MH,IC1,RT001,CS1,CR2,5.957429319,1
CCN00058,C5,W4,TN,IC1,RT013,CS1,CR3,23.01449275,1
CCP00033,C5,W6,MH,IC1,RT013,CS1,CR2,5.957429319,1
CCH00004,C5,W6,MH,IC1,RT013,CS1,CR4,118.8530817,1
CCT00025,C5,W9,MH,IC1,RT013,CS1,CR1,0.705672787,0
CCD00042,C3,W2,MH,IC1,RT013,CS1,CR2,5.957429319,1
CCD00042,C3,W2,MH,IC1,RT009,CS1,CR3,23.01449275,1
CCS00197,C3,W2,RA,IC1,RT013,CS1,CR1,0.705672787,0
CCS00120,C5,W6,MH,IC1,RT013,CS1,CR1,0.705672787,0
CCS00092,C5,W4,KA,IC1,RT013,CS1,CR1,0.705672787,0
CCR00107,C6,W12,MH,IC1,RT013,CS1,CR1,0.705672787,0
CCA00065,C5,W10,MH,IC1,RT013,CS1,CR2,5.957429319,1
CCG00048,C5,W10,MH,IC1,RT013,CS1,CR4,118.8530817,1
CCS00011,C2,W1,MH,IC1,RT013,CS1,CR3,23.01449275,1
CCR00020,C5,W6,GU,IC1,RT013,CS1,CR3,5.957429319,1
CCS00366,C3,W2,TN,IC2,RT034,CS1,CR2,5.957429319,1
CCA00042,C3,W2,GU,IC1,RT013,CS1,CR2,0.705672787,1
CCE00050,C5,W7,RA,IC1,RT013,CS1,CR4,118.8530817,1
CCA00032,C5,W6,RA,IC1,RT013,CS1,CR2,5.957429319,1
CCK00106,C8,W15,RA,IC1,RT013,CS1,CR2,5.957429319,1
CCD00071,C3,W2,TN,IC1,RT009,CS1,CR1,0.705672787,0
CCM00128,C3,W2,GU,IC1,RT013,CS1,CR1,0.705672787,1
CCN00033,C3,W2,MH,IC1,RT013,CS1,CR4,118.8530817,1
CCM00053,C5,W6,RA,IC1,RT013,CS1,CR4,118.8530817,1
CCF00020,C8,W15,RA,IC1,RT013,CS1,CR1,0.705672787,1
CCF00020,C8,W15,RA,IC1,RT013,CS1,CR2,5.957429319,1
CCN00039,C6,W12,GU,IC1,RT013,CS1,CR2,5.957429319,1
CCT00038,C6,W14,GU,IC1,RT001,CS1,CR2,5.957429319,1
CCF00020,C8,W15,RA,IC1,RT013,CS1,CR1,0.705672787,1
CCG00056,C8,W16,RA,IC1,RT013,CS1,CR2,5.957429319,1
CCT00038,C6,W14,RA,IC1,RT013,CS1,CR1,0.705672787,1
CCT00038,C8,W15,RA,IC1,RT013,CS1,CR2,5.957429319,1
CCE00062,C5,W7,RA,IC1,RT013,CS1,CR2,5.957429319,1
CCE00007,C5,W4,GU,IC1,RT013,CS1,CR1,0.705672787,1
CCF00020,C6,W12,GU,IC1,RT013,CS1,CR2,5.957429319,1
CCF00020,C6,W12,GU,IC1,RT001,CS1,CR2,5.957429319,1
CCK00095,C8,W15,RA,IC1,RT013,CS1,CR1,0.705672787,1
CCT00038,C6,W14,RA,IC1,RT013,CS1,CR1,0.705672787,1
CCT00038,C6,W14,RA,IC1,RT013,CS1,CR1,0.705672787,1
CCN00039,C8,W16,RA,IC1,RT013,CS1,CR1,0.705672787,1
CCG00056,C8,W15,KA,IC1,RT013,CS1,CR1,0.705672787,1
CCB00022,C5,W9,GU,IC1,RT013,CS1,CR2,5.957429319,1
CCB00022,C6,W14,GU,IC1,RT013,CS1,CR1,0.705672787,1
CCB00029,C3,W2,GU,IC1,RT013,CS1,CR2,5.957429319,1
CCA00096,C5,W6,GU,IC1,RT001,CS1,CR3,5.957429319,1
CCA00121,C5,W6,GU,IC1,RT013,CS1,CR1,0.705672787,1
CCA00121,C5,W7,RA,IC1,RT009,CS1,CR3,23.01449275,1
CCB00087,C5,W7,RA,IC1,RT009,CS1,CR3,23.01449275,1
CCA00121,C5,W6,TN,IC1,RT013,CS1,CR1,0.705672787,1
CCA00184,C8,W15,GU,IC1,RT009,CS1,CR1,0.705672787,1
CCA00184,C8,W15,GU,IC1,RT009,CS1,CR1,0.705672787,1
CCW00017,C6,W14,GU,IC1,RT013,CS1,CR1,0.705672787,1
CCV00084,C5,W6,GU,IC1,RT013,CS1,CR2,5.957429319,1
CCS00302,C5,W6,TN,IC1,RT010,CS1,CR1,0.705672787,1
CCS00277,C3,W2,RA,IC1,RT013,CS1,CR2,5.957429319,1
CCS00201,C3,W2,GU,IC1,RT013,CS1,CR2,5.957429319,1
CCS00251,C5,W6,GU,IC1,RT013,CS1,CR2,5.957429319,1
CCR00133,C5,W7,GU,IC1,RT009,CS1,CR2,5.957429319,1
CCR00097,C8,W15,GU,IC1,RT009,CS1,CR2,5.957429319,1
CCR00097,C5,W4,TN,IC1,RT009,CS1,CR1,0.705672787,1
CCR00097,C5,W6,TN,IC1,RT009,CS1,CR1,0.705672787,1
CCR00097,C5,W6,TN,IC1,RT009,CS1,CR1,0.705672787,1
CCR00097,C3,W2,TN,IC1,RT013,CS1,CR2,5.957429319,1
CCR00079,C5,W7,RA,IC1,RT013,CS1,CR2,5.957429319,1
CCM00128,C3,W2,GU,IC1,RT013,CS1,CR2,5.957429319,1
CCL00026,C5,W7,RA,IC1,RT013,CS1,CR3,23.01449275,1
CCJ00053,C5,W7,RA,IC1,RT013,CS1,CR2,5.957429319,1
CCR00097,C5,W7,RA,IC1,RT009,CS1,CR3,23.01449275,1
CCB00029,C3,W2,GU,IC1,RT013,CS1,CR2,0.705672787,1
CCF00020,C5,W9,GU,IC1,RT013,CS1,CR2,0.705672787,1
CCN00039,C6,W12,GU,IC1,RT013,CS1,CR2,0.705672787,1
CCK00095,C6,W14,GU,IC1,RT013,CS1,CR2,0.705672787,1
CCK00095,C6,W14,GU,IC1,RT010,CS1,CR2,0.705672787,1
CCK00095,C6,W14,GU,IC1,RT010,CS1,CR2,0.705672787,1
CCK00095,C6,W14,GU,IC1,RT010,CS1,CR2,0.705672787,1
CCF00020,C6,W13,RA,IC1,RT013,CS1,CR2,5.957429319,1
CCF00020,C6,W14,RA,IC1,RT013,CS1,CR2,5.957429319,1
CCF00020,C8,W17,RA,IC1,RT013,CS1,CR2,5.957429319,1
CCG00056,C8,W16,RA,IC1,RT013,CS1,CR2,5.957429319,1
CCN00039,C8,W17,RA,IC1,RT013,CS1,CR2,0.705672787,1
CCT00038,C8,W15,RA,IC1,RT013,CS1,CR2,0.705672787,1
CCE00062,C5,W7,RA,IC1,RT009,CS1,CR2,5.957429319,1
CCB00022,C5,W9,GU,IC1,RT013,CS1,CR2,0.705672787,1
CCB00022,C6,W14,GU,IC1,RT013,CS1,CR2,0.705672787,1
CCB00089,C3,W2,GU,IC1,RT013,CS1,CR2,5.957429319,1
CCA00121,C5,W6,TN,IC1,RT013,CS1,CR2,0.705672787,1
CCB00087,C5,W6,TN,IC1,RT013,CS1,CR2,0.705672787,1
CCG00065,C8,W17,GU,IC1,RT013,CS1,CR2,5.957429319,1
CCR00142,C3,W2,RA,IC1,RT013,CS1,CR1,0.705672787,0
CCG00065,C8,W17,GU,IC1,RT013,CS1,CR2,5.957429319,1
CCU00013,C3,W2,GU,IC1,RT013,CS1,CR2,5.957429319,1
CCU00013,C3,W2,GU,IC1,RT013,CS1,CR2,0.705672787,1
CCS00302,C5,W6,TN,IC1,RT013,CS1,CR2,0.705672787,1
CCS00277,C3,W2,RA,IC1,RT013,CS1,CR2,5.957429319,1
CCR00133,C5,W7,GU,IC1,RT009,CS1,CR2,0.705672787,1
CCR00013,C5,W4,GU,IC1,RT013,CS1,CR2,0.705672787,1
CCR00013,C5,W4,GU,IC1,RT013,CS1,CR2,0.705672787,1
CCR00013,C5,W4,GU,IC1,RT013,CS1,CR2,0.705672787,1
CCR00097,C3,W2,TN,IC1,RT013,CS1,CR2,0.705672787,1
CCR00097,C5,W4,TN,IC1,RT013,CS1,CR1,0.705672787,1
CCR00097,C5,W6,TN,IC1,RT009,CS1,CR2,0.705672787,1
CCR00097,C5,W6,TN,IC1,RT009,CS1,CR2,0.705672787,1
CCR00079,C5,W7,RA,IC1,RT013,CS1,CR3,23.01449275,1
CCM00128,C3,W2,GU,IC1,RT013,CS1,CR2,5.957429319,1
CCL00026,C5,W7,RA,IC1,RT013,CS1,CR2,5.957429319,1
CCD00018,C5,W6,TN,IC3,RT007,CS1,CR2,5.957429319,1
CCF00020,C6,W14,RA,IC1,RT013,CS1,CR2,5.957429319,1
CCF00020,C8,W17,RA,IC1,RT013,CS1,CR2,5.957429319,1
CCF00020,C8,W17,RA,IC1,RT013,CS1,CR2,5.957429319,1
CCF00020,C8,W17,RA,IC1,RT013,CS1,CR2,5.957429319,1
CCN00039,C8,W16,RA,IC1,RT013,CS1,CR2,5.957429319,1
CCT00038,C6,W14,RA,IC1,RT013,CS1,CR2,5.957429319,1
CCA00049,C5,W4,TN,IC2,RT023,CS1,CR3,23.01449275,1
CCR00079,C6,W14,GU,IC1,RT013,CS1,CR2,5.957429319,1
CCR00079,C6,W14,GU,IC1,RT013,CS1,CR2,5.957429319,1
CCR00079,C5,W7,RA,IC1,RT009,CS1,CR3,23.01449275,1
CCM00128,C3,W2,GU,IC1,RT009,CS1,CR2,5.957429319,1
CCM00126,C6,W13,GU,IC1,RT013,CS1,CR2,5.957429319,1
CCM00013,C6,W14,GU,IC1,RT013,CS1,CR2,5.957429319,1
CCL00026,C5,W7,RA,IC1,RT009,CS1,CR3,23.01449275,1
CCL00026,C3,W2,RA,IC1,RT009,CS1,CR3,23.01449275,1
CCF00020,C8,W15,RA,IC1,RT010,CS1,CR2,5.957429319,1
CCF00020,C8,W15,RA,IC1,RT010,CS1,CR2,5.957429319,1
CCF00020,C8,W15,RA,IC1,RT010,CS1,CR2,5.957429319,1
CCF00020,C8,W15,RA,IC1,RT010,CS1,CR2,5.957429319,1
CCM00144,C8,W15,RA,IC1,RT010,CS1,CR2,5.957429319,1
CCK00095,C8,W15,RA,IC1,RT010,CS1,CR2,5.957429319,1
CCT00038,C8,W15,RA,IC1,RT010,CS1,CR2,5.957429319,1
CCF00020,C8,W15,RA,IC1,RT010,CS1,CR2,5.957429319,1
CCF00020,C8,W15,RA,IC1,RT010,CS1,CR2,5.957429319,1
CCT00038,C6,W14,RA,IC1,RT013,CS1,CR2,5.957429319,1
CCF00019,C3,W2,RA,IC1,RT013,CS1,CR2,5.957429319,1
CCC00021,C2,W1,RA,IC1,RT013,CS1,CR1,0.705672787,0
CCA00168,C3,W2,RA,IC1,RT013,CS1,CR3,23.01449275,1
CCR00148,C3,W2,RA,IC1,RT013,CS1,CR1,0.705672787,1
CCS00155,C5,W10,MH,IC1,RT013,CS1,CR4,118.8530817,1
CCS00308,C3,W2,RA,IC1,RT013,CS1,CR3,23.01449275,1
CCF00019,C3,W2,RA,IC1,RT013,CS1,CR2,5.957429319,1
CCC00040,C3,W2,RA,IC1,RT013,CS1,CR2,5.957429319,1
CCC00021,C2,W1,RA,IC1,RT013,CS1,CR2,5.957429319,1
CCD00018,C5,W6,TN,IC1,RT009,CS1,CR4,118.8530817,1
CCZ00004,C5,W9,MH,IC1,RT013,CS1,CR3,5.957429319,1
CCG00066,C8,W15,GU,IC1,RT013,CS1,CR2,5.957429319,1
CCE00050,C5,W7,RA,IC1,RT013,CS1,CR4,118.8530817,1
CCI00035,C8,W15,MH,IC1,RT031,CS1,CR2,5.957429319,1
CCE00024,C5,W6,RA,IC1,RT013,CS1,CR1,0.705672787,1
CCR00013,C5,W4,GU,IC1,RT013,CS1,CR2,5.957429319,1
CCF00020,C8,W15,RA,IC1,RT013,CS1,CR1,0.705672787,0
CCF00020,C6,W14,KA,IC1,RT013,CS1,CR1,0.705672787,0
CCF00020,C8,W17,RA,IC1,RT013,CS1,CR2,5.957429319,1
CCF00020,C8,W15,RA,IC1,RT013,CS1,CR1,0.705672787,0
CCF00020,C8,W15,RA,IC1,RT013,CS1,CR3,5.957429319,1
CCF00020,C8,W15,RA,IC1,RT013,CS1,CR3,5.957429319,1
CCK00095,C8,W15,RA,IC1,RT013,CS1,CR1,0.705672787,0
CCE00062,C5,W7,RA,IC1,RT013,CS1,CR1,0.705672787,0
CCS00302,C5,W6,TN,IC1,RT010,CS1,CR1,0.705672787,0
CCS00277,C3,W2,RA,IC1,RT013,CS1,CR2,0.705672787,1
CCR00013,C5,W4,GU,IC1,RT013,CS1,CR1,0.705672787,0
CCR00097,C5,W4,TN,IC1,RT009,CS1,CR1,0.705672787,0
CCR00097,C5,W6,TN,IC1,RT010,CS1,CR1,0.705672787,0
CCR00097,C5,W6,TN,IC1,RT010,CS1,CR1,0.705672787,0
CCR00097,C5,W6,TN,IC1,RT013,CS1,CR3,23.01449275,1
CCR00097,C5,W7,RA,IC1,RT013,CS1,CR2,0.705672787,1
CCR00097,C3,W2,TN,IC1,RT013,CS1,CR1,0.705672787,0
CCR00112,C5,W6,RA,IC1,RT013,CS1,CR1,0.705672787,0
CCG00065,C8,W17,GU,IC1,RT013,CS1,CR2,5.957429319,1
CCA00121,C5,W7,RA,IC1,RT013,CS1,CR3,23.01449275,1
CCB00087,C5,W7,RA,IC1,RT013,CS1,CR3,23.01449275,1
CCL00034,C5,W4,TN,IC1,RT013,CS1,CR2,5.957429319,1
CCL00034,C3,W2,TN,IC1,RT013,CS1,CR3,5.957429319,1
CCR00141,C3,W2,RA,IC1,RT013,CS1,CR3,23.01449275,1
CCM00009,C5,W4,KA,IC1,RT009,CS1,CR3,5.957429319,1
CCI00035,C8,W15,MH,IC1,RT031,CS1,CR2,5.957429319,1
CCI00035,C8,W15,MH,IC1,RT031,CS1,CR2,5.957429319,1
CCS00145,C2,W1,RA,IC1,RT013,CS1,CR2,5.957429319,1
CCS00110,C5,W5,MH,IC1,RT013,CS1,CR3,5.957429319,1
CCS00095,C2,W1,RA,IC1,RT013,CS1,CR2,5.957429319,1
CCR00112,C5,W6,RA,IC1,RT013,CS1,CR3,5.957429319,1
CCG00066,C8,W15,GU,IC1,RT013,CS1,CR2,5.957429319,1
CCZ00004,C5,W9,MH,IC1,RT013,CS1,CR2,5.957429319,1
CCS00040,C5,W4,GU,IC1,RT013,CS1,CR2,5.957429319,1
CCZ00004,C5,W9,MH,IC1,RT013,CS1,CR2,5.957429319,1
CCS00302,C5,W6,TN,IC1,RT009,CS1,CR2,0.705672787,1
CCS00277,C3,W2,RA,IC1,RT013,CS1,CR2,5.957429319,1
CCS00359,C6,W14,GU,IC1,RT013,CS1,CR2,0.705672787,1
CCR00059,C5,W6,MH,IC1,RT013,CS1,CR1,0.705672787,0
CCM00162,C3,W2,TN,IC1,RT009,CS1,CR3,5.957429319,1
CCM00162,C3,W2,TN,IC1,RT009,CS1,CR3,5.957429319,1
CCS00197,C3,W2,RA,IC1,RT013,CS1,CR2,5.957429319,1
CCS00003,C2,W1,RA,IC1,RT013,CS1,CR4,118.8530817,1
CCL00034,C5,W6,TN,IC1,RT013,CS1,CR2,5.957429319,1
CCO00035,C3,W2,TN,IC1,RT013,CS1,CR2,5.957429319,1
CCM00156,C3,W2,TN,IC1,RT010,CS1,CR3,5.957429319,1
CCP00040,C5,W10,MH,IC1,RT013,CS1,CR3,23.01449275,1
CCH00040,C3,W2,MH,IC1,RT013,CS1,CR2,5.957429319,1
CCF00020,C6,W14,GU,IC1,RT010,CS1,CR2,5.957429319,1
CCT00038,C6,W14,GU,IC1,RT010,CS1,CR2,5.957429319,1
CCK00095,C6,W14,GU,IC1,RT010,CS1,CR2,5.957429319,1
CCK00095,C6,W14,GU,IC1,RT010,CS1,CR2,5.957429319,1
CCK00095,C6,W14,GU,IC1,RT010,CS1,CR2,5.957429319,1
CCN00039,C6,W12,GU,IC1,RT013,CS1,CR2,5.957429319,1
CCF00020,C6,W14,RA,IC1,RT013,CS1,CR2,5.957429319,1
CCF00020,C6,W14,RA,IC1,RT010,CS1,CR2,5.957429319,1
CCF00020,C8,W15,RA,IC1,RT010,CS1,CR2,5.957429319,1
CCF00020,C8,W15,RA,IC1,RT010,CS1,CR2,5.957429319,1
CCF00020,C8,W15,RA,IC1,RT010,CS1,CR2,5.957429319,1
CCF00020,C8,W15,RA,IC1,RT010,CS1,CR2,5.957429319,1
CCF00020,C8,W15,RA,IC1,RT010,CS1,CR2,5.957429319,1
CCF00020,C8,W15,RA,IC1,RT010,CS1,CR2,5.957429319,1
CCM00144,C8,W15,RA,IC1,RT010,CS1,CR2,5.957429319,1
CCT00038,C8,W15,RA,IC1,RT010,CS1,CR2,5.957429319,1
CCS00329,C3,W2,RA,IC1,RT013,CS1,CR3,23.01449275,1
CCS00197,C3,W2,RA,IC1,RT013,CS1,CR3,5.957429319,1
CCR00112,C5,W6,RA,IC1,RT013,CS1,CR2,5.957429319,1
CCE00024,C5,W6,RA,IC1,RT013,CS1,CR1,0.705672787,0
CCZ00003,C5,W9,MH,IC1,RT013,CS1,CR3,23.01449275,1
CCS00284,C6,W14,MP,IC1,RT009,CS1,CR4,118.8530817,1
CCS00212,C2,W1,GU,IC1,RT013,CS1,CR2,0.705672787,1
CCC00064,C5,W4,TN,IC1,RT030,CS1,CR2,5.957429319,1
CCM00009,C5,W4,KA,IC1,RT009,CS1,CR3,5.957429319,1
CCS00249,C3,W2,RA,IC1,RT013,CS1,CR4,118.8530817,1
CCK00106,C8,W15,RA,IC1,RT013,CS1,CR2,5.957429319,1
CCC00043,C5,W4,TN,IC1,RT013,CS1,CR4,118.8530817,1
CCN00070,C5,W7,RA,IC1,RT013,CS1,CR2,5.957429319,1
CCD00036,C5,W9,MH,IC1,RT013,CS1,CR3,23.01449275,1
CCM00044,C5,W9,MH,IC1,RT013,CS1,CR3,23.01449275,1
CCN00031,C8,W15,KA,IC2,RT023,CS1,CR3,5.957429319,1
CCG00066,C8,W17,GU,IC1,RT013,CS1,CR3,5.957429319,1
CCG00090,C8,W15,GU,IC1,RT028,CS1,CR2,5.957429319,1
CCG00090,C8,W15,GU,IC1,RT028,CS1,CR2,5.957429319,1
CCG00090,C8,W15,GU,IC1,RT028,CS1,CR2,5.957429319,1
CCG00090,C8,W15,GU,IC1,RT028,CS1,CR2,5.957429319,1
CCG00090,C8,W15,GU,IC1,RT028,CS1,CR2,5.957429319,1
